FS;country code;country name;year;quarter;vessel length;fishing technique;gear type;target assemblage;mesh size range;metier;supra-region;sub-region;EEZ indicator;geo indicator;Nephrops sub-region;specon tech;deep;species;total live weight landed (tonnes);total value of landings (euro);total discards (tonnes);confidential
;ESP;Spain;2019;4;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;ATB;0.008;94.86;NK;N
;ESP;Spain;2019;1;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;ATB;2.918;24854.84;NK;N
;ESP;Spain;2019;1;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BAS;0.24;276.51;NK;N
;ESP;Spain;2019;3;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BAS;0.592;850.68;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BAS;0.476;565.43;NK;N
;ESP;Spain;2019;4;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BAS;0.242;319.51;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BFT;2.108;15208.65;NK;N
;ESP;Spain;2019;3;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BGR;0.195;179.55;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BGR;0.089;52.93;NK;N
;ESP;Spain;2019;4;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BGR;0.043;45.84;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BIP;0.003;1.62;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BLB;0.004;16.06;NK;N
;ESP;Spain;2019;1;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BLB;0.003;10.01;NK;N
;ESP;Spain;2019;1;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BLL;0.168;3476.45;NK;N
;ESP;Spain;2019;3;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BLL;0.16;1704.58;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BLL;0.212;4967.63;NK;N
;ESP;Spain;2019;4;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BLL;0.162;2702.11;NK;N
;ESP;Spain;2019;4;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BLT;0.026;57.69;NK;N
;ESP;Spain;2019;1;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BLT;0.006;22.67;NK;N
;ESP;Spain;2019;3;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BLT;0.003;8.4;NK;N
;ESP;Spain;2019;3;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BLU;0.52;1744.91;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BLU;0.549;2329.83;NK;N
;ESP;Spain;2019;4;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BLU;0.863;3043.42;NK;N
;ESP;Spain;2019;1;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BLU;1.285;6031.68;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BOG;0.039;17.34;NK;N
;ESP;Spain;2019;3;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BOG;0.003;0.9;NK;N
;ESP;Spain;2019;3;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BON;0.03;189.75;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BON;0.271;1983.77;NK;N
;ESP;Spain;2019;1;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BON;0.11;709.82;NK;N
;ESP;Spain;2019;4;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BON;0.168;1004.71;NK;N
;ESP;Spain;2019;4;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BRB;0.028;99.57;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BRB;0.031;223.95;NK;N
;ESP;Spain;2019;3;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BRB;0.008;62.64;NK;N
;ESP;Spain;2019;1;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BRB;0.017;112.6;NK;N
;ESP;Spain;2019;1;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BRF;0.039;255.92;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BRF;0.003;54.41;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BSS;2.034;28102.82;NK;N
;ESP;Spain;2019;3;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BSS;1.459;24559.17;NK;N
;ESP;Spain;2019;4;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BSS;1.611;20566.07;NK;N
;ESP;Spain;2019;1;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;BSS;2.348;28263.11;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CBG;0.004;49.47;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CBM;0.192;1128.7;NK;N
;ESP;Spain;2019;3;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CBM;0.036;258.43;NK;N
;ESP;Spain;2019;1;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CBM;0.073;506.1;NK;N
;ESP;Spain;2019;4;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CBM;0.052;233.76;NK;N
;ESP;Spain;2019;4;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CIL;0.101;512.4;NK;N
;ESP;Spain;2019;3;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CIL;0.324;1877.15;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CIL;0.643;5302.77;NK;N
;ESP;Spain;2019;1;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CIL;0.116;787.21;NK;N
;ESP;Spain;2019;1;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CMR;0.002;5.8;NK;N
;ESP;Spain;2019;3;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CMR;0.081;121.5;NK;N
;ESP;Spain;2019;3;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;COB;0.038;337.85;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;COB;0.113;936.18;NK;N
;ESP;Spain;2019;4;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;COB;0.199;1238.02;NK;N
;ESP;Spain;2019;1;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;COB;0.298;1585.9;NK;N
;ESP;Spain;2019;1;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;COE;0.53;1101.34;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;COE;0.709;1338.63;NK;N
;ESP;Spain;2019;3;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;COE;0.455;515.36;NK;N
;ESP;Spain;2019;4;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;COE;0.503;633.94;NK;N
;ESP;Spain;2019;1;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;COU;0.001;9.72;NK;N
;ESP;Spain;2019;1;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CRB;81.218;237231.25;NK;N
;ESP;Spain;2019;4;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CRB;111.273;241169.69;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CRB;52.122;213105.49;NK;N
;ESP;Spain;2019;3;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CRB;53.849;111494.89;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CRW;0.022;885.61;NK;N
;ESP;Spain;2019;3;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CRW;0.013;548.22;NK;N
;ESP;Spain;2019;1;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CRW;0.013;518.68;NK;N
;ESP;Spain;2019;4;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CRW;0.002;94.38;NK;N
;ESP;Spain;2019;4;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CTC;5.928;47001.14;NK;N
;ESP;Spain;2019;3;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CTC;2.2;18914.29;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CTC;7.98;81541.89;NK;N
;ESP;Spain;2019;1;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CTC;10.395;88549.43;NK;N
;ESP;Spain;2019;1;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CTG;0.006;15.85;NK;N
;ESP;Spain;2019;1;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CTL;0.084;877.81;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CTL;0.058;624.04;NK;N
;ESP;Spain;2019;3;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;CTL;0.008;96.19;NK;N
;ESP;Spain;2019;3;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DEX;0.244;6581;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DEX;0.147;2843.25;NK;N
;ESP;Spain;2019;4;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DEX;0.276;6081.86;NK;N
;ESP;Spain;2019;1;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DEX;0.138;2856.66;NK;N
;ESP;Spain;2019;3;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DGX;0.008;7.07;NK;N
;ESP;Spain;2019;4;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DOL;0.03;180.32;NK;N
;ESP;Spain;2019;3;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DXL;0.009;176.52;NK;N
;ESP;Spain;2019;3;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DYL;0.054;32.81;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DYL;0.019;2.85;NK;N
;ESP;Spain;2019;4;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;DYL;0.005;4.51;NK;N
;ESP;Spain;2019;4;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;ECE;0.007;11.62;NK;N
;ESP;Spain;2019;1;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;ECE;0.016;34.45;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;ECE;0.048;130.19;NK;N
;ESP;Spain;2019;3;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;ECE;0.049;149.55;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;ELE;0.01;163.16;NK;N
;ESP;Spain;2019;3;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;ELE;0.001;10.28;NK;N
;ESP;Spain;2019;4;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;ELE;10.192;68894.17;NK;N
;ESP;Spain;2019;1;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;ELE;6.566;60401.22;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;EQI;0.109;408.84;NK;N
;ESP;Spain;2019;3;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;EQI;0.012;60;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FIM;0.206;6548.74;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FIN;1.369;3557.7;NK;N
;ESP;Spain;2019;3;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FIN;0.046;117.94;NK;N
;ESP;Spain;2019;1;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FIN;0.788;1100.91;NK;N
;ESP;Spain;2019;4;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FIN;0.05;308.74;NK;N
;ESP;Spain;2019;3;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FLX;0.013;68.88;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;FLX;0.005;48.27;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GAR;0.022;20.23;NK;N
;ESP;Spain;2019;3;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GAR;0.002;1.75;NK;N
;ESP;Spain;2019;3;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GAS;0.008;27.84;NK;N
;ESP;Spain;2019;4;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GAS;0.67;4262.74;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GAS;0.711;3476.66;NK;N
;ESP;Spain;2019;1;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GAS;0.787;3366;NK;N
;ESP;Spain;2019;1;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GCJ;0.002;15.6;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GFB;0.11;706.8;NK;N
;ESP;Spain;2019;1;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GFB;0.016;120.6;NK;N
;ESP;Spain;2019;3;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GFB;0.029;231.7;NK;N
;ESP;Spain;2019;4;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GFB;0.008;42.87;NK;N
;ESP;Spain;2019;4;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GPX;0.014;398.27;NK;N
;ESP;Spain;2019;1;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GPX;0.064;1935.08;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GPX;0.022;748.94;NK;N
;ESP;Spain;2019;3;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GPX;0.001;66.5;NK;N
;ESP;Spain;2019;3;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GUX;0.121;380.26;NK;N
;ESP;Spain;2019;4;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GUX;0.053;178.88;NK;N
;ESP;Spain;2019;1;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GUX;0.056;151.16;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;GUX;0.131;257.57;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;HKE;0.709;6381.06;NK;N
;ESP;Spain;2019;1;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;HKE;0.669;3570.34;NK;N
;ESP;Spain;2019;3;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;HKE;0.372;2684.59;NK;N
;ESP;Spain;2019;4;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;HKE;0.096;583.14;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;IOD;0.009;38.23;NK;N
;ESP;Spain;2019;1;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;IOD;0.024;401.49;NK;N
;ESP;Spain;2019;3;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;IOD;0.001;4.98;NK;N
;ESP;Spain;2019;3;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;JAX;0.175;398.29;NK;N
;ESP;Spain;2019;4;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;JAX;0.151;250.97;NK;N
;ESP;Spain;2019;1;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;JAX;0.563;1363.68;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;JAX;0.706;1554.65;NK;N
;ESP;Spain;2019;1;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;JOD;0.003;46.35;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;JOD;0.014;278.15;NK;N
;ESP;Spain;2019;3;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;JOD;0.001;37.58;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;JOS;0.002;49.25;NK;N
;ESP;Spain;2019;1;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;JRS;0.179;464.037;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;JRS;0.084;201.384;NK;N
;ESP;Spain;2019;3;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;JRS;0.035;88.385;NK;N
;ESP;Spain;2019;4;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;JRS;0.066;185.837;NK;N
;ESP;Spain;2019;4;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;KDH;0.001;8;NK;N
;ESP;Spain;2019;3;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;KDH;0.001;6.19;NK;N
;ESP;Spain;2019;1;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;KFA;0.043;40.91;NK;N
;ESP;Spain;2019;1;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;KLK;0.001;6.2;NK;N
;ESP;Spain;2019;4;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;KLK;0.001;7.5;NK;N
;ESP;Spain;2019;4;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;KTT;0.03;26.47;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;KTT;0.974;1074.25;NK;N
;ESP;Spain;2019;1;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;KTT;2.266;1114.54;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;LBE;0.007;227.69;NK;N
;ESP;Spain;2019;1;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;LBE;0.004;125.17;NK;N
;ESP;Spain;2019;3;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;LBE;0.001;38.89;NK;N
;ESP;Spain;2019;4;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;LBE;0.002;98.64;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;LDB;0.001;5.97;NK;N
;ESP;Spain;2019;1;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;LEE;0.644;3225.23;NK;N
;ESP;Spain;2019;2;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;LEE;0.612;4308.44;NK;N
;ESP;Spain;2019;4;NK;FPO;FPO;DEF;NA;FPO_DEF_0_0_0;MBS;GSA6;NA;NGI;NK;NA;NA;LEE;0.15;674.94;NK;N
