FS;Year;Month;Land;Unit;Source
FriuliVeneziaGiulia_DTS;2011;10;4.25571;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2011;11;6.7379;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2011;12;4.68806;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2012;1;0.61629;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2012;2;0.01788;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2012;3;0.68251;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2012;4;0.26769;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2012;5;0.53159;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2012;6;1.37771;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2012;7;1.51325;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2012;8;0.89677;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2012;9;1.84263;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2012;10;4.7193;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2012;11;2.95461;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2012;12;2.30622;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2013;1;0.53416;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2013;2;0.06457;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2013;3;0.20736;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2013;4;0.62337;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2013;5;0.49946;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2013;6;1.13235;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2013;7;0.10791;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2013;8;0.02391;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2013;9;0.79716;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2013;10;1.91753;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2013;11;4.02635;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2013;12;10.13564;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2014;1;0.66261;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2014;2;0.3156;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2014;3;1.44777;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2014;4;0.82798;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2014;5;1.31714;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2014;6;1.21351;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2014;7;1.19276;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2014;9;1.61055;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2014;10;2.83788;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2014;11;1.16668;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2014;12;1.33822;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2015;1;0.72504;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2015;2;0.43929;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2015;3;2.17995;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2015;4;1.82249;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2015;5;2.16963;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2015;6;3.06417;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2015;7;1.01685;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2015;9;3.06732;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2015;10;4.81868;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2015;11;2.71629;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2015;12;3.88495;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2016;1;1.30955;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2016;2;0.94694;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2016;3;1.33878;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2016;4;1.54134;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2016;5;1.84814;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2016;6;1.62474;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2016;7;1.53962;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2016;9;2.31913;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2016;10;1.68729;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2016;11;1.90305;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2016;12;1.40043;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2017;1;0.48537;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2017;2;0.27572;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2017;3;1.22258;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2017;4;1.9738;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2017;5;3.30456;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2017;6;3.918;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2017;7;3.69682;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2017;9;1.37789;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2017;10;1.29524;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2017;11;2.76357;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2017;12;0.0822;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2018;1;1.61804;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2018;2;0.97048;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2018;3;1.98649;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2018;4;2.12687;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2018;5;3.1276;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2018;6;4.2899;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2018;7;2.813;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2018;9;2.65078;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2018;10;3.57597;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2018;11;3.30928;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_DTS;2018;12;2.22553;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2005;1;0.2244;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2005;3;0.06366;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2005;4;2.80634;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2005;5;3.61692;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2005;6;9.07332;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2005;7;3.87359;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2005;8;13.48461;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2005;9;9.09245;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2005;10;15.63481;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2005;11;28.001;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2005;12;14.15564;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2006;1;0.21077;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2006;2;0.25325;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2006;3;1.71208;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2006;4;1.84015;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2006;5;1.73705;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2006;6;2.08584;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2006;7;4.12721;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2006;8;10.46509;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2006;9;2.88336;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2006;10;6.00989;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2006;11;11.34084;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2006;12;8.10226;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2007;1;0.72135;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2007;2;1.04235;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2007;3;0.83034;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2007;4;1.58367;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2007;5;3.34436;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2007;6;5.93849;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2007;7;2.80322;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2007;8;2.19686;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2007;9;1.19626;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2007;10;4.61406;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2007;11;17.93719;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2007;12;3.81106;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2008;1;1.16658;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2008;2;0.00473;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2008;3;0.63099;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2008;4;0.86354;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2008;5;1.41177;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2008;6;3.76308;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2008;7;3.65314;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2008;8;7.75455;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2008;9;4.59477;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2008;10;4.66113;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2008;11;5.5483;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2008;12;3.80777;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2009;1;0.38082;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2009;2;0.0758;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2009;3;1.0232;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2009;4;2.53168;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2009;5;1.88618;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2009;6;5.16477;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2009;7;7.49734;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2009;8;10.89745;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2009;9;5.5287;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2009;10;8.37851;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2009;11;13.96514;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2009;12;3.10497;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2010;1;0.15662;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2010;2;0.24808;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2010;3;1.50581;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2010;4;3.78691;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2010;5;1.52997;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2010;6;3.5433;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2010;7;8.03234;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2010;8;7.42663;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2010;9;3.75058;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2010;10;7.79571;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2010;11;6.14694;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2010;12;1.98532;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2011;1;0.12595;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2011;2;0.52611;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2011;3;0.96348;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2011;4;4.64376;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2011;5;3.52508;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2011;6;6.47465;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2011;7;4.2916;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2011;8;11.92083;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2011;9;6.80686;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2011;10;14.14534;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2011;11;20.18378;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2011;12;4.81565;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2012;1;0.12093;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2012;2;0.26446;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2012;3;3.10314;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2012;4;4.69974;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2012;5;3.17671;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2012;6;4.56889;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2012;7;4.85107;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2012;8;4.59031;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2012;9;2.72385;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2012;10;16.14296;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2012;11;4.72526;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2012;12;1.9972;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2013;1;4.48686;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2013;2;0.44346;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2013;3;0.62325;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2013;4;0.96988;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2013;5;0.33328;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2013;6;1.14076;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2013;7;0.66231;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2013;8;0.89862;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2013;9;0.61762;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2013;10;9.05881;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2013;11;8.13665;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2013;12;19.133;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2014;1;0.41162;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2014;2;0.06471;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2014;3;0.81786;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2014;4;0.44117;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2014;5;1.69023;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2014;6;0.55408;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2014;7;1.73381;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2014;8;0.07024;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2014;9;0.74018;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2014;10;3.09898;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2014;11;10.98358;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2014;12;13.54564;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2015;1;0.34727;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2015;2;0.45667;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2015;3;1.1219;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2015;4;1.99483;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2015;5;2.11689;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2015;6;6.0618;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2015;7;3.42157;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2015;8;1.99723;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2015;9;1.29134;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2015;10;2.30401;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2015;11;17.57179;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2015;12;10.51096;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2016;1;0.49962;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2016;3;0.8356;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2016;4;2.59991;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2016;5;4.88126;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2016;6;4.3947;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2016;7;1.44737;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2016;8;1.44099;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2016;9;0.72599;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2016;10;1.472;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2016;11;6.59812;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2016;12;3.89244;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2017;1;1.43621;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2017;2;0.7912;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2017;3;2.39009;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2017;4;1.36999;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2017;5;2.41384;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2017;6;4.0606;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2017;7;1.61461;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2017;8;1.53445;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2017;9;2.40168;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2017;10;6.29545;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2017;11;15.44913;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2017;12;7.35938;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2018;1;1.62105;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2018;2;0.16311;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2018;3;1.54599;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2018;4;5.55539;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2018;5;3.53301;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2018;6;3.97;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2018;7;1.07545;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2018;8;1.41122;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2018;9;2.02389;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2018;10;6.44251;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2018;11;11.86534;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PGP;2018;12;16.97895;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PS;2015;4;0.00105;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PS;2015;6;0.00105;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PS;2015;9;0.00213;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PS;2017;6;0.15685;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PS;2018;1;0.17717;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PS;2018;2;0.028;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PS;2018;3;0.08516;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PS;2018;11;0.36127;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_PS;2018;12;0.60279;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2005;1;0.23811;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2005;2;0.20941;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2005;3;0.36018;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2005;4;0.40598;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2005;5;0.29982;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2005;6;2.44097;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2005;7;1.55981;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2005;9;4.99657;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2005;10;2.15384;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2005;11;1.90135;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2005;12;0.43646;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2006;1;0.20579;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2006;2;0.21742;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2006;3;0.3701;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2006;4;0.2538;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2006;5;2.27086;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2006;6;1.02766;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2006;7;2.22248;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2006;8;0.60837;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2006;9;1.83274;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2006;10;4.5835;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2006;11;2.90985;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2006;12;1.81586;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2007;1;2.64075;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2007;2;4.54317;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2007;3;3.18366;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2007;4;3.20604;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2007;5;3.82429;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2007;6;3.57559;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2007;7;2.58618;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2007;8;0.53173;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2007;9;4.58081;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2007;10;6.76592;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2007;11;3.83108;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2007;12;3.32738;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2008;1;2.18411;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2008;2;2.08866;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2008;3;2.60674;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2008;4;1.91759;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2008;5;1.08389;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2008;6;1.4221;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2008;7;1.58109;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2008;8;0.0413;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2008;9;7.48595;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2008;10;11.71733;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2008;11;13.53389;tons;File MBL2 SOL.xlsx
FriuliVeneziaGiulia_TBB;2008;12;4.66686;tons;File MBL2 SOL.xlsx
