FS;country_name;country_code;year;supra_reg;fishing_tech;vessel_length;geo_indicator;cluster_name;fs_name;variable_group;variable_name;variable_code;value;unit;fromtable;framework;template_name;gear;fishery
;Spain;ESP;2011;AREA37;DRB;VL0006;NGI;AREA37DRBVL0612;ESP MBS DRB0612 NGI*;Effort;kW fishing days;totkwfishdays;1304.41;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2014;AREA37;PMP;VL0006;NGI;NA;ESP MBS PMP0006 NGI;Effort;kW fishing days;totkwfishdays;90247.75;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2008;AREA37;PS;VL0612;NGI;NA;ESP MBS PS 0612 NGI;Effort;kW fishing days;totkwfishdays;96597.06;kWday;map_fs;map;map_fs;NA;NA
ESP_DTS_VL0612;Spain;ESP;2008;AREA37;DTS;VL0612;NGI;NA;ESP MBS DTS0612 NGI;Effort;kW fishing days;totkwfishdays;144133.11;kWday;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2008;AREA37;HOK;VL1218;NGI;NA;ESP MBS HOK1218 NGI;Effort;kW fishing days;totkwfishdays;678892.68;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2008;AREA37;PS;VL1824;NGI;NA;ESP MBS PS 1824 NGI;Effort;kW fishing days;totkwfishdays;2889446.44;kWday;map_fs;map;map_fs;NA;NA
ESP_DTS_VL1218;Spain;ESP;2008;AREA37;DTS;VL1218;NGI;NA;ESP MBS DTS1218 NGI;Effort;kW fishing days;totkwfishdays;2954431.68;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2008;AREA37;PMP;VL0006;NGI;NA;ESP MBS PMP0006 NGI;Effort;kW fishing days;totkwfishdays;63614.02;kWday;map_fs;map;map_fs;NA;NA
ESP_DTS_VL1824;Spain;ESP;2008;AREA37;DTS;VL1824;NGI;NA;ESP MBS DTS1824 NGI;Effort;kW fishing days;totkwfishdays;16755246.18;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2008;AREA37;PMP;VL0612;NGI;NA;ESP MBS PMP0612 NGI;Effort;kW fishing days;totkwfishdays;4266918.62;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2008;AREA37;HOK;VL0006;NGI;AREA37HOKVL0612;ESP MBS HOK0612 NGI*;Effort;kW fishing days;totkwfishdays;43.38;kWday;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2008;AREA37;HOK;VL0612;NGI;AREA37HOKVL0612;ESP MBS HOK0612 NGI*;Effort;kW fishing days;totkwfishdays;296638.56;kWday;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2008;AREA37;HOK;VL1824;NGI;AREA37HOKVL1824;ESP MBS HOK1824 NGI*;Effort;kW fishing days;totkwfishdays;391170.58;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2008;AREA37;HOK;VL2440;NGI;AREA37HOKVL1824;ESP MBS HOK1824 NGI*;Effort;kW fishing days;totkwfishdays;1099353.69;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2008;AREA37;PMP;VL1218;NGI;AREA37PMPVL1218;ESP MBS PMP1218 NGI*;Effort;kW fishing days;totkwfishdays;1403957.8;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2008;AREA37;PMP;VL1824;NGI;AREA37PMPVL1218;ESP MBS PMP1218 NGI*;Effort;kW fishing days;totkwfishdays;52610.29;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2008;AREA37;PMP;VL2440;NGI;AREA37PMPVL1218;ESP MBS PMP1218 NGI*;Effort;kW fishing days;totkwfishdays;327220.59;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2008;AREA37;PS;VL2440;NGI;AREA37PSVL2440;ESP MBS PS 2440 NGI*;Effort;kW fishing days;totkwfishdays;624495.62;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2008;AREA37;PS;VL40XX;NGI;AREA37PSVL2440;ESP MBS PS 2440 NGI*;Effort;kW fishing days;totkwfishdays;70366.18;kWday;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2009;AREA37;HOK;VL1824;NGI;NA;ESP MBS HOK1824 NGI;Effort;kW fishing days;totkwfishdays;431272.06;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2009;AREA37;HOK;VL2440;NGI;NA;ESP MBS HOK2440 NGI;Effort;kW fishing days;totkwfishdays;1100703.7;kWday;map_fs;map;map_fs;NA;NA
ESP_DTS_VL0612;Spain;ESP;2009;AREA37;DTS;VL0612;NGI;NA;ESP MBS DTS0612 NGI;Effort;kW fishing days;totkwfishdays;147238.22;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2009;AREA37;PS;VL1824;NGI;NA;ESP MBS PS 1824 NGI;Effort;kW fishing days;totkwfishdays;3300260.35;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2009;AREA37;PS;VL1218;NGI;NA;ESP MBS PS 1218 NGI;Effort;kW fishing days;totkwfishdays;1975199.26;kWday;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2009;AREA37;HOK;VL1218;NGI;NA;ESP MBS HOK1218 NGI;Effort;kW fishing days;totkwfishdays;1167419.52;kWday;map_fs;map;map_fs;NA;NA
ESP_DTS_VL2440;Spain;ESP;2009;AREA37;DTS;VL2440;NGI;NA;ESP MBS DTS2440 NGI;Effort;kW fishing days;totkwfishdays;11382408.96;kWday;map_fs;map;map_fs;NA;NA
ESP_DTS_VL1218;Spain;ESP;2009;AREA37;DTS;VL1218;NGI;NA;ESP MBS DTS1218 NGI;Effort;kW fishing days;totkwfishdays;2816815.42;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2009;AREA37;PMP;VL0006;NGI;NA;ESP MBS PMP0006 NGI;Effort;kW fishing days;totkwfishdays;57918.76;kWday;map_fs;map;map_fs;NA;NA
ESP_DTS_VL1824;Spain;ESP;2009;AREA37;DTS;VL1824;NGI;NA;ESP MBS DTS1824 NGI;Effort;kW fishing days;totkwfishdays;15613277.26;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2009;AREA37;PMP;VL0612;NGI;NA;ESP MBS PMP0612 NGI;Effort;kW fishing days;totkwfishdays;4003086.28;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2009;AREA37;HOK;VL0006;NGI;AREA37HOKVL0612;ESP MBS HOK0612 NGI*;Effort;kW fishing days;totkwfishdays;5666.17;kWday;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2009;AREA37;HOK;VL0612;NGI;AREA37HOKVL0612;ESP MBS HOK0612 NGI*;Effort;kW fishing days;totkwfishdays;940963.12;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2009;AREA37;PMP;VL1218;NGI;AREA37PMPVL1218;ESP MBS PMP1218 NGI*;Effort;kW fishing days;totkwfishdays;1050744.27;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2009;AREA37;PMP;VL1824;NGI;AREA37PMPVL1218;ESP MBS PMP1218 NGI*;Effort;kW fishing days;totkwfishdays;70808.82;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2009;AREA37;PMP;VL2440;NGI;AREA37PMPVL1218;ESP MBS PMP1218 NGI*;Effort;kW fishing days;totkwfishdays;188889.71;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2009;AREA37;PS;VL0006;NGI;AREA37PSVL0612;ESP MBS PS 0612 NGI*;Effort;kW fishing days;totkwfishdays;5.15;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2009;AREA37;PS;VL0612;NGI;AREA37PSVL0612;ESP MBS PS 0612 NGI*;Effort;kW fishing days;totkwfishdays;146211.02;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2009;AREA37;PS;VL2440;NGI;AREA37PSVL2440;ESP MBS PS 2440 NGI*;Effort;kW fishing days;totkwfishdays;689426.48;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2009;AREA37;PS;VL40XX;NGI;AREA37PSVL2440;ESP MBS PS 2440 NGI*;Effort;kW fishing days;totkwfishdays;59632.35;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2010;AREA37;HOK;VL2440;NGI;NA;ESP MBS HOK2440 NGI;Effort;kW fishing days;totkwfishdays;323433.81;kWday;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2010;AREA37;HOK;VL1824;NGI;NA;ESP MBS HOK1824 NGI;Effort;kW fishing days;totkwfishdays;442197.79;kWday;map_fs;map;map_fs;NA;NA
ESP_DTS_VL0612;Spain;ESP;2010;AREA37;DTS;VL0612;NGI;NA;ESP MBS DTS0612 NGI;Effort;kW fishing days;totkwfishdays;147016.91;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2010;AREA37;PS;VL0612;NGI;NA;ESP MBS PS 0612 NGI;Effort;kW fishing days;totkwfishdays;149776.44;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2010;AREA37;PS;VL1824;NGI;NA;ESP MBS PS 1824 NGI;Effort;kW fishing days;totkwfishdays;3436271.98;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2010;AREA37;PS;VL1218;NGI;NA;ESP MBS PS 1218 NGI;Effort;kW fishing days;totkwfishdays;1863880.91;kWday;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2010;AREA37;HOK;VL1218;NGI;NA;ESP MBS HOK1218 NGI;Effort;kW fishing days;totkwfishdays;1038803.5;kWday;map_fs;map;map_fs;NA;NA
ESP_DTS_VL2440;Spain;ESP;2010;AREA37;DTS;VL2440;NGI;NA;ESP MBS DTS2440 NGI;Effort;kW fishing days;totkwfishdays;10668894.91;kWday;map_fs;map;map_fs;NA;NA
ESP_DTS_VL1218;Spain;ESP;2010;AREA37;DTS;VL1218;NGI;NA;ESP MBS DTS1218 NGI;Effort;kW fishing days;totkwfishdays;2751607.53;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2010;AREA37;PMP;VL0006;NGI;NA;ESP MBS PMP0006 NGI;Effort;kW fishing days;totkwfishdays;57916.15;kWday;map_fs;map;map_fs;NA;NA
ESP_DTS_VL1824;Spain;ESP;2010;AREA37;DTS;VL1824;NGI;NA;ESP MBS DTS1824 NGI;Effort;kW fishing days;totkwfishdays;14409422.21;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2010;AREA37;PMP;VL0612;NGI;NA;ESP MBS PMP0612 NGI;Effort;kW fishing days;totkwfishdays;3989218.05;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2010;AREA37;HOK;VL0006;NGI;AREA37HOKVL0612;ESP MBS HOK0612 NGI*;Effort;kW fishing days;totkwfishdays;5572.8;kWday;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2010;AREA37;HOK;VL0612;NGI;AREA37HOKVL0612;ESP MBS HOK0612 NGI*;Effort;kW fishing days;totkwfishdays;973610.81;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2010;AREA37;PMP;VL1218;NGI;AREA37PMPVL1218;ESP MBS PMP1218 NGI*;Effort;kW fishing days;totkwfishdays;1135775.63;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2010;AREA37;PMP;VL1824;NGI;AREA37PMPVL1218;ESP MBS PMP1218 NGI*;Effort;kW fishing days;totkwfishdays;85088.24;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2010;AREA37;PMP;VL2440;NGI;AREA37PMPVL1218;ESP MBS PMP1218 NGI*;Effort;kW fishing days;totkwfishdays;390077.2;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2010;AREA37;PS;VL2440;NGI;AREA37PSVL2440;ESP MBS PS 2440 NGI*;Effort;kW fishing days;totkwfishdays;961352.93;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2010;AREA37;PS;VL40XX;NGI;AREA37PSVL2440;ESP MBS PS 2440 NGI*;Effort;kW fishing days;totkwfishdays;53669.12;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2011;AREA37;DRB;VL1218;NGI;NA;ESP MBS DRB1218 NGI;Effort;kW fishing days;totkwfishdays;155335.29;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2011;AREA37;PS;VL0612;NGI;NA;ESP MBS PS 0612 NGI;Effort;kW fishing days;totkwfishdays;118253.66;kWday;map_fs;map;map_fs;NA;NA
ESP_DTS_VL0612;Spain;ESP;2011;AREA37;DTS;VL0612;NGI;NA;ESP MBS DTS0612 NGI;Effort;kW fishing days;totkwfishdays;149480.15;kWday;map_fs;map;map_fs;NA;NA
ESP_PGP_VL0018;Spain;ESP;2011;AREA37;DFN;VL1218;NGI;NA;ESP MBS DFN1218 NGI;Effort;kW fishing days;totkwfishdays;813979.07;kWday;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2011;AREA37;HOK;VL1218;NGI;NA;ESP MBS HOK1218 NGI;Effort;kW fishing days;totkwfishdays;627131.25;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2011;AREA37;PS;VL1218;NGI;NA;ESP MBS PS 1218 NGI;Effort;kW fishing days;totkwfishdays;1816944.13;kWday;map_fs;map;map_fs;NA;NA
ESP_PGP_VL0018;Spain;ESP;2011;AREA37;DFN;VL0612;NGI;NA;ESP MBS DFN0612 NGI;Effort;kW fishing days;totkwfishdays;822762.93;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2011;AREA37;PS;VL1824;NGI;NA;ESP MBS PS 1824 NGI;Effort;kW fishing days;totkwfishdays;3526332.46;kWday;map_fs;map;map_fs;NA;NA
ESP_PGP_VL0018;Spain;ESP;2011;AREA37;PGP;VL0006;NGI;NA;ESP MBS PGP0006 NGI;Effort;kW fishing days;totkwfishdays;64668.11;kWday;map_fs;map;map_fs;NA;NA
ESP_DTS_VL2440;Spain;ESP;2011;AREA37;DTS;VL2440;NGI;NA;ESP MBS DTS2440 NGI;Effort;kW fishing days;totkwfishdays;10142335.51;kWday;map_fs;map;map_fs;NA;NA
ESP_DTS_VL1218;Spain;ESP;2011;AREA37;DTS;VL1218;NGI;NA;ESP MBS DTS1218 NGI;Effort;kW fishing days;totkwfishdays;2552629.73;kWday;map_fs;map;map_fs;NA;NA
ESP_DTS_VL1824;Spain;ESP;2011;AREA37;DTS;VL1824;NGI;NA;ESP MBS DTS1824 NGI;Effort;kW fishing days;totkwfishdays;13468107.31;kWday;map_fs;map;map_fs;NA;NA
ESP_PGP_VL0018;Spain;ESP;2011;AREA37;PGP;VL0612;NGI;NA;ESP MBS PGP0612 NGI;Effort;kW fishing days;totkwfishdays;2948485.72;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2011;AREA37;DRB;VL0612;NGI;AREA37DRBVL0612;ESP MBS DRB0612 NGI*;Effort;kW fishing days;totkwfishdays;191067.35;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2011;AREA37;FPO;VL0612;NGI;AREA37FPOVL0612;ESP MBS FPO0612 NGI*;Effort;kW fishing days;totkwfishdays;56995.37;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2011;AREA37;FPO;VL1218;NGI;AREA37FPOVL0612;ESP MBS FPO0612 NGI*;Effort;kW fishing days;totkwfishdays;100597.06;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2011;AREA37;FPO;VL2440;NGI;AREA37FPOVL0612;ESP MBS FPO0612 NGI*;Effort;kW fishing days;totkwfishdays;202219.85;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2011;AREA37;HOK;VL0006;NGI;AREA37HOKVL0612;ESP MBS HOK0612 NGI*;Effort;kW fishing days;totkwfishdays;286.76;kWday;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2011;AREA37;HOK;VL0612;NGI;AREA37HOKVL0612;ESP MBS HOK0612 NGI*;Effort;kW fishing days;totkwfishdays;440368.49;kWday;map_fs;map;map_fs;NA;NA
ESP_HOK_VL0624;Spain;ESP;2011;AREA37;HOK;VL1824;NGI;AREA37HOKVL1824;ESP MBS HOK1824 NGI*;Effort;kW fishing days;totkwfishdays;303090.45;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2011;AREA37;HOK;VL2440;NGI;AREA37HOKVL1824;ESP MBS HOK1824 NGI*;Effort;kW fishing days;totkwfishdays;61411.76;kWday;map_fs;map;map_fs;NA;NA
ESP_PGP_VL0018;Spain;ESP;2011;AREA37;PGP;VL1218;NGI;AREA37PGPVL1218;ESP MBS PGP1218 NGI*;Effort;kW fishing days;totkwfishdays;103217.27;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2011;AREA37;PGP;VL1824;NGI;AREA37PGPVL1218;ESP MBS PGP1218 NGI*;Effort;kW fishing days;totkwfishdays;130887.5;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2011;AREA37;PGP;VL2440;NGI;AREA37PGPVL1218;ESP MBS PGP1218 NGI*;Effort;kW fishing days;totkwfishdays;137205.88;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2011;AREA37;PMP;VL0612;NGI;AREA37PMPVL0612;ESP MBS PMP0612 NGI*;Effort;kW fishing days;totkwfishdays;223827.51;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2011;AREA37;PMP;VL1218;NGI;AREA37PMPVL0612;ESP MBS PMP0612 NGI*;Effort;kW fishing days;totkwfishdays;106646.32;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2011;AREA37;PS;VL2440;NGI;AREA37PSVL2440;ESP MBS PS 2440 NGI*;Effort;kW fishing days;totkwfishdays;1013129.4;kWday;map_fs;map;map_fs;NA;NA
;Spain;ESP;2011;AREA37;PS;VL40XX;NGI;AREA37PSVL2440;ESP MBS PS 2440 NGI*;Effort;kW fishing days;totkwfishdays;70366.18;kWday;map_fs;map;map_fs;NA;NA
